"Variety","Subgroup","Family","ISO Code","Glottolog ID","AIATSIS Code","StdLangID","StdLanguageName","OriginalForm","PhonemicisedIPA","Std_Gloss","Author","OriginalGloss","OriginalPofSpeech","Latitude","Longitude","Reconstruction_Form","Reconstruction_Level","Reconstruction_Gloss","Reconstruction_Notes"
"Yuwaaliyaay","Central NSW",,,,,"4",,"dhinmirr","t̪inmir",,"Ash, A. and Lissarrague, A. and Giacon, J","eyebrow","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"wamu","wamu",,"Ash, A. and Lissarrague, A. and Giacon, J","fat","N",,,"*wamu","","fat, grease",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"gumbul","kumpul",,"Ash, A. and Lissarrague, A. and Giacon, J","bum","noun",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"dhina","t̪ina",,"Ash, A. and Lissarrague, A. and Giacon, J","foot","N",,,"*thina","","footprint, track",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"ngulu","ŋulu",,"Ash, A. and Lissarrague, A. and Giacon, J","forehead","N",,,"*ŋulu","","forehead",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"balandharr","palant̪ar",,"Ash, A. and Lissarrague, A. and Giacon, J","head hair","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"dhurrun","t̪urun",,"Ash, A. and Lissarrague, A. and Giacon, J","hair","N",,,"*currun","","fur of animal",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"maa","maː",,"Ash, A. and Lissarrague, A. and Giacon, J","hand","N",,,"*mara-2","","hand",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"dhaygal","t̪ajkal",,"Ash, A. and Lissarrague, A. and Giacon, J","head","N",,,"*thaykal","","hair",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"dhaygal","t̪ajkal",,"Ash, A. and Lissarrague, A. and Giacon, J","head hair","N",,,"*thaykal","","hair",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"gii","kiː",,"Ash, A. and Lissarrague, A. and Giacon, J","heart","N",,,"*ki:","","heart",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"dhaal","t̪aːl",,"Ash, A. and Lissarrague, A. and Giacon, J","cheek","N",,,"*tha:l","","cheek, jaw",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"mugarr","mukar",,"Ash, A. and Lissarrague, A. and Giacon, J","kidney","N",,,"*mukal-","unknown","kidney","l/rr"
"Yuwaaliyaay","Central NSW",,,,,"4",,"dhinbirr","t̪inpir",,"Ash, A. and Lissarrague, A. and Giacon, J","knee","N",,,"*thinpirr","","knee",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"dharra","t̪ara",,"Ash, A. and Lissarrague, A. and Giacon, J","thigh","N",,,"*carra","","thigh",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"dharra","t̪ara",,"Ash, A. and Lissarrague, A. and Giacon, J","leg","N",,,"*carra","","thigh",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"gana","kana",,"Ash, A. and Lissarrague, A. and Giacon, J","liver","N",,,"*kana-2","","liver",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"buyu","puju",,"Ash, A. and Lissarrague, A. and Giacon, J","lower leg","N",,,"*puyu-2","","n",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"buyu","puju",,"Ash, A. and Lissarrague, A. and Giacon, J","calf of leg","N",,,"*puyu-2","","n",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"buyu","puju",,"Ash, A. and Lissarrague, A. and Giacon, J","shin","N",,,"*puyu-2","","n",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"gaban","kapan",,"Ash, A. and Lissarrague, A. and Giacon, J","lung","N",,,"*kapan","","lung",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"ngaay","ŋaːj",,"Ash, A. and Lissarrague, A. and Giacon, J","mouth","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"ngaay","ŋaːj",,"Ash, A. and Lissarrague, A. and Giacon, J","opening","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"yulu","julu",,"Ash, A. and Lissarrague, A. and Giacon, J","fingernail","N",,,"*yuuluu","","fingernail, toenail",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"yulu","julu",,"Ash, A. and Lissarrague, A. and Giacon, J","scratch (claw mark)","noun",,,"*yuuluu","","fingernail, toenail",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"nhan","n̪an",,"Ash, A. and Lissarrague, A. and Giacon, J","back of neck","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"muyu","muju",,"Ash, A. and Lissarrague, A. and Giacon, J","nose","N",,,"*murung","","nose",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"dhun","t̪un",,"Ash, A. and Lissarrague, A. and Giacon, J","penis","N",,,"*cunV","","tail",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"dhun","t̪un",,"Ash, A. and Lissarrague, A. and Giacon, J","tail","N",,,"*cunV","","tail",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"nhamun","n̪amun",,"Ash, A. and Lissarrague, A. and Giacon, J","rib","N",,,"*nhamun","","rib",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"walarr","walar",,"Ash, A. and Lissarrague, A. and Giacon, J","shoulder","N",,,"*walarr","","shoulder",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"dhunbil","t̪unpil",,"Ash, A. and Lissarrague, A. and Giacon, J","sinew","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"yulay","julaj",,"Ash, A. and Lissarrague, A. and Giacon, J","skin","N",,,"*yulay","","",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"bayn","pajn",,"Ash, A. and Lissarrague, A. and Giacon, J","sore","Adj",,,"*payn","","sore",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"mubal","mupal",,"Ash, A. and Lissarrague, A. and Giacon, J","stomach","N",,,"*mupal","","guts",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"mubal","mupal",,"Ash, A. and Lissarrague, A. and Giacon, J","belly","N",,,"*mupal","","guts",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"mubal","mupal",,"Ash, A. and Lissarrague, A. and Giacon, J","guts","N",,,"*mupal","","guts",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"baburr","papur",,"Ash, A. and Lissarrague, A. and Giacon, J","foot","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"mabun","mapun",,"Ash, A. and Lissarrague, A. and Giacon, J","thigh","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"mabun","mapun",,"Ash, A. and Lissarrague, A. and Giacon, J","creek","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"wun.guwi","wunkuwi",,"Ash, A. and Lissarrague, A. and Giacon, J","Adam’s apple","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"wun.guwi","wunkuwi",,"Ash, A. and Lissarrague, A. and Giacon, J","throat","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"wuyu","wuju",,"Ash, A. and Lissarrague, A. and Giacon, J","throat","N",,,"*wuyu","","neck",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"wuyu","wuju",,"Ash, A. and Lissarrague, A. and Giacon, J","neck","N",,,"*wuyu","","neck",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"gunidjarr maa","kunicar maː",,"Ash, A. and Lissarrague, A. and Giacon, J","thumb","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"dhalay","t̪alaj",,"Ash, A. and Lissarrague, A. and Giacon, J","tongue","N",,,"*calañ","","tongue",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"yiya","jija",,"Ash, A. and Lissarrague, A. and Giacon, J","tooth","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"giil","kiːl",,"Ash, A. and Lissarrague, A. and Giacon, J","piss","N",,,"*kiil","","",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"giil","kiːl",,"Ash, A. and Lissarrague, A. and Giacon, J","urine","N",,,"*kiil","","",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"ngamu","ŋamu",,"Ash, A. and Lissarrague, A. and Giacon, J","breast","N",,,"*ŋamun","","breast",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"ngamu","ŋamu",,"Ash, A. and Lissarrague, A. and Giacon, J","breast milk","N",,,"*ŋamun","","breast",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"mandarray","mantaraj",,"Ash, A. and Lissarrague, A. and Giacon, J","mouse","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"ngarraadhaan","ŋaraːt̪aːn",,"Ash, A. and Lissarrague, A. and Giacon, J","bat","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"maayn","maːjn",,"Ash, A. and Lissarrague, A. and Giacon, J","dingo","N",,,"*marayn","","dingo",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"bagandi","pakanti",,"Ash, A. and Lissarrague, A. and Giacon, J","native cat","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"bagandi","pakanti",,"Ash, A. and Lissarrague, A. and Giacon, J","quoll","noun",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"bigibila","pikipila",,"Ash, A. and Lissarrague, A. and Giacon, J","porcupine","N",,,"*pikipila","","echidna",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"bigibila","pikipila",,"Ash, A. and Lissarrague, A. and Giacon, J","echidna","N",,,"*pikipila","","echidna",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"dhigayaa","t̪ikajaː",,"Ash, A. and Lissarrague, A. and Giacon, J","bird","N",,,"*dhigayaa","","",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"yadhaarr","jat̪aːr",,"Ash, A. and Lissarrague, A. and Giacon, J","feather","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"yadhaarr","jat̪aːr",,"Ash, A. and Lissarrague, A. and Giacon, J","down (of birds)","noun",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"walaay","walaːj",,"Ash, A. and Lissarrague, A. and Giacon, J","camp","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"walaay","walaːj",,"Ash, A. and Lissarrague, A. and Giacon, J","nest","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"gawu","kawu",,"Ash, A. and Lissarrague, A. and Giacon, J","egg","N",,,"*kapu","","egg",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"dhinawan","t̪inawan",,"Ash, A. and Lissarrague, A. and Giacon, J","emu","N",,,"*cinawan","Central-NSW","emu","probably loan in Badjiri"
"Yuwaaliyaay","Central NSW",,,,,"4",,"waan","waːn",,"Ash, A. and Lissarrague, A. and Giacon, J","crow","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"muyaay","mujaːj",,"Ash, A. and Lissarrague, A. and Giacon, J","white cockatoo","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"muyaay","mujaːj",,"Ash, A. and Lissarrague, A. and Giacon, J","sulphur-crested cockatoo","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"gidjirrigaa","kicirikaː",,"Ash, A. and Lissarrague, A. and Giacon, J","star (a particular star)","noun",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"gulayaali","kulajaːli",,"Ash, A. and Lissarrague, A. and Giacon, J","pelican","N",,,"*kulaya:li","","pelican",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"dhiinbin","t̪iːnpin",,"Ash, A. and Lissarrague, A. and Giacon, J","diver (bird)","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"garrangay","karaŋaj",,"Ash, A. and Lissarrague, A. and Giacon, J","duck","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"budhanbaa","put̪anpaː",,"Ash, A. and Lissarrague, A. and Giacon, J","black duck","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"dhirridhirri","t̪irit̪iri",,"Ash, A. and Lissarrague, A. and Giacon, J","willy wagtail","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"dhanibanban","t̪anipanpan",,"Ash, A. and Lissarrague, A. and Giacon, J","dollar bird","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"biirruun","piːruːn",,"Ash, A. and Lissarrague, A. and Giacon, J","swift (a bird)","noun",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"burrugarrbuu","purukarpuː",,"Ash, A. and Lissarrague, A. and Giacon, J","magpie","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"gugurrgaagaa","kukurkaːkaː",,"Ash, A. and Lissarrague, A. and Giacon, J","kookaburra","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"guurrguurr","kuːrkuːr",,"Ash, A. and Lissarrague, A. and Giacon, J","boobook owl","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"burraalga","puraːlka",,"Ash, A. and Lissarrague, A. and Giacon, J","brolga","N",,,"*purrarlka","","brolga","why final a? (CB)"
"Yuwaaliyaay","Central NSW",,,,,"4",,"burraalga","puraːlka",,"Ash, A. and Lissarrague, A. and Giacon, J","native companion","N",,,"*purrarlka","","brolga","why final a? (CB)"
"Yuwaaliyaay","Central NSW",,,,,"4",,"dhuyu","t̪uju",,"Ash, A. and Lissarrague, A. and Giacon, J","snake","N",,,"*thurruŋ","","snake",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"warrala","warala",,"Ash, A. and Lissarrague, A. and Giacon, J","brown snake","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"murrubi","murupi",,"Ash, A. and Lissarrague, A. and Giacon, J","death adder","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"yabaa","japaː",,"Ash, A. and Lissarrague, A. and Giacon, J","carpet python","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"wubun","wupun",,"Ash, A. and Lissarrague, A. and Giacon, J","blue tongue lizard","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"baaybal","paːjpal",,"Ash, A. and Lissarrague, A. and Giacon, J","frog","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"ngaaluurr","ŋaːluːr",,"Ash, A. and Lissarrague, A. and Giacon, J","fish","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"dhuwiyuwiy","t̪uwijuwij",,"Ash, A. and Lissarrague, A. and Giacon, J","black ant","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"warrul","warul",,"Ash, A. and Lissarrague, A. and Giacon, J","honey","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"balabalaa","palapalaː",,"Ash, A. and Lissarrague, A. and Giacon, J","butterfly","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"gawaruurr wanaayal","kawaɹuːr wanaːjal",,"Ash, A. and Lissarrague, A. and Giacon, J","blowfly","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"mungin","muŋin",,"Ash, A. and Lissarrague, A. and Giacon, J","mosquito","N",,,"*muŋin","","mosquito",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"gayiya","kajija",,"Ash, A. and Lissarrague, A. and Giacon, J","spider","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"wungala","wuŋala",,"Ash, A. and Lissarrague, A. and Giacon, J","witchetty grub","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"bunbun","punpun",,"Ash, A. and Lissarrague, A. and Giacon, J","grasshopper","N",,,"*puntilV","","grasshopper",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"munhi","mun̪i",,"Ash, A. and Lissarrague, A. and Giacon, J","louse","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"munhi","mun̪i",,"Ash, A. and Lissarrague, A. and Giacon, J","lice","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"gamugamuu","kamukamuː",,"Ash, A. and Lissarrague, A. and Giacon, J","maggot","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"gamugamuu","kamukamuː",,"Ash, A. and Lissarrague, A. and Giacon, J","blowfly","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"buunhu","puːn̪u",,"Ash, A. and Lissarrague, A. and Giacon, J","grass","N",,,"*pu:nhu","","grass",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"giniy","kinij",,"Ash, A. and Lissarrague, A. and Giacon, J","tree","N",,,"*ci:rni","","stick",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"muyaan","mujaːn",,"Ash, A. and Lissarrague, A. and Giacon, J","tree","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"girran.girraa","kirankiraː",,"Ash, A. and Lissarrague, A. and Giacon, J","leaves","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"guyayn","kujajn",,"Ash, A. and Lissarrague, A. and Giacon, J","flower","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"gulungguluu","kuluŋkuluː",,"Ash, A. and Lissarrague, A. and Giacon, J","rotten","Adj",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"wugan","wukan",,"Ash, A. and Lissarrague, A. and Giacon, J","wood","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"gunagala","kunakala",,"Ash, A. and Lissarrague, A. and Giacon, J","sky","N",,,"*gunagala","","",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"gunagala","kunakala",,"Ash, A. and Lissarrague, A. and Giacon, J","heaven","N",,,"*gunagala","","",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"balima","palima",,"Ash, A. and Lissarrague, A. and Giacon, J","heaven","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"baama","paːma",,"Ash, A. and Lissarrague, A. and Giacon, J","cloud","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"dharringarra","t̪ariŋara",,"Ash, A. and Lissarrague, A. and Giacon, J","thunder cloud","noun",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"dhuni","t̪uni",,"Ash, A. and Lissarrague, A. and Giacon, J","sun","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"baaluu","paːluː",,"Ash, A. and Lissarrague, A. and Giacon, J","moon","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"gawubarray","kawuparaj",,"Ash, A. and Lissarrague, A. and Giacon, J","star","N",,,"*kawuparray","","star",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"birraybirraay","pirajpiraːj",,"Ash, A. and Lissarrague, A. and Giacon, J","boys","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"dhuuyaay","t̪uːjaːj",,"Ash, A. and Lissarrague, A. and Giacon, J","light","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"dhuuyaay","t̪uːjaːj",,"Ash, A. and Lissarrague, A. and Giacon, J","firestick","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"muran","muɹan",,"Ash, A. and Lissarrague, A. and Giacon, J","dark (before dawn)","noun",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"guwa","kuwa",,"Ash, A. and Lissarrague, A. and Giacon, J","fog","N",,,"*kuwang","","fog, mist",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"gugil","kukil",,"Ash, A. and Lissarrague, A. and Giacon, J","dew","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"wii","wiː",,"Ash, A. and Lissarrague, A. and Giacon, J","fire","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"wii","wiː",,"Ash, A. and Lissarrague, A. and Giacon, J","light","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"dhuu","t̪uː",,"Ash, A. and Lissarrague, A. and Giacon, J","fire","N",,,"*cu:","","smoke",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"wuyugil","wujukil",,"Ash, A. and Lissarrague, A. and Giacon, J","smoke","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"yuluwirri","juluwiri",,"Ash, A. and Lissarrague, A. and Giacon, J","rainbow","N",,,"*yuluwirri","","rainbow",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"dhun.gayrra","t̪unkajra",,"Ash, A. and Lissarrague, A. and Giacon, J","lightning","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"dhuluumay","t̪uluːmaj",,"Ash, A. and Lissarrague, A. and Giacon, J","thunder","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"ngarribaa","ŋaripaː",,"Ash, A. and Lissarrague, A. and Giacon, J","east","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"ngadaa","ŋataː",,"Ash, A. and Lissarrague, A. and Giacon, J","down","Adv",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"ngadaa","ŋataː",,"Ash, A. and Lissarrague, A. and Giacon, J","down there","Adv",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"ngadaa","ŋataː",,"Ash, A. and Lissarrague, A. and Giacon, J","west (sundown)","place adverb",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"gaawaa","kaːwaː",,"Ash, A. and Lissarrague, A. and Giacon, J","river","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"gaawal","kaːwal",,"Ash, A. and Lissarrague, A. and Giacon, J","creek","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"gaawal","kaːwal",,"Ash, A. and Lissarrague, A. and Giacon, J","lagoon","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"gungan","kuŋan",,"Ash, A. and Lissarrague, A. and Giacon, J","water","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"maayama","maːjama",,"Ash, A. and Lissarrague, A. and Giacon, J","stone","N",,,"*ma:yama","","stone",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"dhaymaarr","t̪ajmaːr",,"Ash, A. and Lissarrague, A. and Giacon, J","earth","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"dhaymaarr","t̪ajmaːr",,"Ash, A. and Lissarrague, A. and Giacon, J","ground","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"dhaymaarr","t̪ajmaːr",,"Ash, A. and Lissarrague, A. and Giacon, J","home","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"gayaayaan","kajaːjaːn",,"Ash, A. and Lissarrague, A. and Giacon, J","sandhill","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"walan.gumba","walankumpa",,"Ash, A. and Lissarrague, A. and Giacon, J","hard ground","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"dhuyul","t̪ujul",,"Ash, A. and Lissarrague, A. and Giacon, J","hill","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"guuwarr","kuːwar",,"Ash, A. and Lissarrague, A. and Giacon, J","red ochre","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"gaarrimay","kaːrimaj",,"Ash, A. and Lissarrague, A. and Giacon, J","camp","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"gaarrimay","kaːrimaj",,"Ash, A. and Lissarrague, A. and Giacon, J","nest","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"girran","kiran",,"Ash, A. and Lissarrague, A. and Giacon, J","ashes","N",,,"*kirran","Central-NSW","ashes",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"wiinhii","wiːn̪iː",,"Ash, A. and Lissarrague, A. and Giacon, J","coals","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"yuruun","juɹuːn",,"Ash, A. and Lissarrague, A. and Giacon, J","road","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"walaaybaa","walaːjpaː",,"Ash, A. and Lissarrague, A. and Giacon, J","home","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"yaadha","jaːt̪a",,"Ash, A. and Lissarrague, A. and Giacon, J","day","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"burriin","puriːn",,"Ash, A. and Lissarrague, A. and Giacon, J","shield","N",,,"*purri:n","","shield",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"barran","paran",,"Ash, A. and Lissarrague, A. and Giacon, J","boomerang","N",,,"*parran","","boomerang","or cognate with 4985?"
"Yuwaaliyaay","Central NSW",,,,,"4",,"bilaarr","pilaːr",,"Ash, A. and Lissarrague, A. and Giacon, J","spear","N",,,"pila:rr","","spear",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"ganay","kanaj",,"Ash, A. and Lissarrague, A. and Giacon, J","yam stick","N",,,"*kana","","digging stick",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"ganay","kanaj",,"Ash, A. and Lissarrague, A. and Giacon, J","digging stick","N",,,"*kana","","digging stick",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"yiyabiyaay","jijapijaːj",,"Ash, A. and Lissarrague, A. and Giacon, J","firestick","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"gayandaay","kajantaːj",,"Ash, A. and Lissarrague, A. and Giacon, J","brother-in-law","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"man.garr","mankar",,"Ash, A. and Lissarrague, A. and Giacon, J","bag","N",,,"*mangka","","bottom",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"buurr","puːr",,"Ash, A. and Lissarrague, A. and Giacon, J","rope","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"barra","para",,"Ash, A. and Lissarrague, A. and Giacon, J","split","V",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"bunduurraa","puntuːraː",,"Ash, A. and Lissarrague, A. and Giacon, J","bark canoe","N",,,"*puntu:rra:","","",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"biyaga","pijaka",,"Ash, A. and Lissarrague, A. and Giacon, J","tobacco","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"gundhi","kunt̪i",,"Ash, A. and Lissarrague, A. and Giacon, J","house","N",,,"*kuñci","","house",""
"Yuwaaliyaay","Central NSW",,,,,"4",,"bul","pul",,"Ash, A. and Lissarrague, A. and Giacon, J","saw","V",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"yaayngarralgaa","jaːjŋaralkaː",,"Ash, A. and Lissarrague, A. and Giacon, J","watch","V",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"bidjaraay","picaɹaːj",,"Ash, A. and Lissarrague, A. and Giacon, J","bit","V",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"gabundi","kapunti",,"Ash, A. and Lissarrague, A. and Giacon, J","top","Adv",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"baladi","palati",,"Ash, A. and Lissarrague, A. and Giacon, J","saw","V",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"dhinggaa","t̪iŋkaː",,"Ash, A. and Lissarrague, A. and Giacon, J","meat","N",,,,,,
"Yuwaaliyaay","Central NSW",,,,,"4",,"dhinggaa","t̪iŋkaː",,"Ash, A. and Lissarrague, A. and Giacon, J","meat (totem)","noun",,,,,,
